experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp
150,0.0001,0.0,512,5,1.0,0.1,0.1,0.0001,5,300,50,scaffold,79.9851,,71.9782,,120,True,2025-11-08 06:47:54
151,0.0001,0.0,512,5,1.0,0.1,1.0,0.0,5,300,50,scaffold,80.2057,,66.5366,,102,True,2025-11-08 06:48:33
152,0.0001,0.0,512,5,1.0,0.1,1.0,0.0001,5,300,50,scaffold,80.3412,,75.5603,,123,True,2025-11-08 06:50:37
155,0.0001,0.0,512,5,1.0,0.01,1.0,0.0,5,300,50,scaffold,81.0893,,73.3058,,83,True,2025-11-08 06:50:49
154,0.0001,0.0,512,5,1.0,0.01,0.1,0.0001,5,300,50,scaffold,81.2005,,72.8959,,129,True,2025-11-08 06:51:19
153,0.0001,0.0,512,5,1.0,0.01,0.1,0.0,5,300,50,scaffold,81.3041,,74.3289,,170,True,2025-11-08 06:52:03
157,0.0001,0.0,512,5,0.1,1.0,0.1,0.0,5,300,50,scaffold,79.3588,,75.0858,,53,True,2025-11-08 06:52:20
158,0.0001,0.0,512,5,0.1,1.0,0.1,0.0001,5,300,50,scaffold,79.4604,,74.0357,,56,True,2025-11-08 06:52:53
156,0.0001,0.0,512,5,1.0,0.01,1.0,0.0001,5,300,50,scaffold,81.7210,,72.0669,,101,True,2025-11-08 06:53:19
160,0.0001,0.0,512,5,0.1,1.0,1.0,0.0001,5,300,50,scaffold,79.4404,,69.6466,,56,True,2025-11-08 06:53:54
161,0.0001,0.0,512,5,0.1,0.1,0.1,0.0,5,300,50,scaffold,80.4182,,75.0295,,56,True,2025-11-08 06:54:29
162,0.0001,0.0,512,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,79.4512,,75.0223,,56,True,2025-11-08 06:54:53
159,0.0001,0.0,512,5,0.1,1.0,1.0,0.0,5,300,50,scaffold,80.1796,,70.0452,,125,True,2025-11-08 06:55:23
164,0.0001,0.0,512,5,0.1,0.1,1.0,0.0001,5,300,50,scaffold,79.9855,,68.8944,,55,True,2025-11-08 06:56:01
163,0.0001,0.0,512,5,0.1,0.1,1.0,0.0,5,300,50,scaffold,80.5518,,75.2802,,83,True,2025-11-08 06:56:09
165,0.0001,0.0,512,5,0.1,0.01,0.1,0.0,5,300,50,scaffold,79.3318,,73.2805,,56,True,2025-11-08 06:56:27
167,0.0001,0.0,512,5,0.1,0.01,1.0,0.0,5,300,50,scaffold,79.6383,,68.8732,,55,True,2025-11-08 06:57:35
166,0.0001,0.0,512,5,0.1,0.01,0.1,0.0001,5,300,50,scaffold,81.1759,,75.5294,,93,True,2025-11-08 06:57:53
168,0.0001,0.0,512,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,81.2078,,75.6871,,83,True,2025-11-08 06:58:27
169,0.0001,0.0,512,5,0.01,1.0,0.1,0.0,5,300,50,scaffold,81.7126,,73.8041,,78,True,2025-11-08 06:58:35
170,0.0001,0.0,512,5,0.01,1.0,0.1,0.0001,5,300,50,scaffold,79.9794,,71.2697,,55,True,2025-11-08 06:59:09
173,0.0001,0.0,512,5,0.01,0.1,0.1,0.0,5,300,50,scaffold,80.0140,,75.2860,,56,True,2025-11-08 07:00:09
171,0.0001,0.0,512,5,0.01,1.0,1.0,0.0,5,300,50,scaffold,81.8234,,71.1392,,83,True,2025-11-08 07:00:09
176,0.0001,0.0,512,5,0.01,0.1,1.0,0.0001,5,300,50,scaffold,79.3388,,72.4889,,53,True,2025-11-08 07:01:41
174,0.0001,0.0,512,5,0.01,0.1,0.1,0.0001,5,300,50,scaffold,80.9680,,69.4364,,106,True,2025-11-08 07:01:58
172,0.0001,0.0,512,5,0.01,1.0,1.0,0.0001,5,300,50,scaffold,79.5343,,76.1875,,133,True,2025-11-08 07:01:59
175,0.0001,0.0,512,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,80.3998,,71.6534,,92,True,2025-11-08 07:02:38
177,0.0001,0.0,512,5,0.01,0.01,0.1,0.0,5,300,50,scaffold,79.3126,,70.3730,,58,True,2025-11-08 07:03:18
178,0.0001,0.0,512,5,0.01,0.01,0.1,0.0001,5,300,50,scaffold,80.6612,,75.2039,,77,True,2025-11-08 07:04:04
180,0.0001,0.0,512,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,80.1029,,73.1959,,71,True,2025-11-08 07:04:36
